,index,Unnamed: 0,card_id,city_id,merchant_category_id,merchant_id,purchase_amount,purchase_date,state_id,subsector_id,currency,carbonEmissionInGrams
857,857,857,C_ID_2b9ed150e4,143,5780,M_ID_0c0ecd7168,802,2018-03-17 17:06:30,5,36,EUR,197568.71
858,858,858,C_ID_2b9ed150e4,69,3700,M_ID_1d8085cf5d,275,2018-03-09 23:28:43,9,37,EUR,72135.75
859,859,859,C_ID_2b9ed150e4,19,3250,M_ID_f9f0409c15,105,2018-04-13 17:27:39,9,19,EUR,149329.56
860,860,860,C_ID_2b9ed150e4,69,3118,M_ID_da01980131,948,2018-04-13 15:15:17,9,33,AUD,875542.28
861,861,861,C_ID_2b9ed150e4,143,5827,M_ID_d3f1f6168e,438,2018-04-10 16:48:55,5,19,GBP,125465.1
862,862,862,C_ID_56fb263b38,158,3614,M_ID_bfd4adf7c7,882,2018-03-15 14:51:27,15,36,USD,194411.0
863,863,863,C_ID_56fb263b38,69,5973,M_ID_725a60d404,722,2018-03-09 10:58:16,9,22,USD,149456.69
864,864,864,C_ID_56fb263b38,158,3528,M_ID_543c0aa2cd,830,2018-03-23 11:10:52,15,41,AUD,141386.6
865,865,865,C_ID_56fb263b38,252,5977,M_ID_dbbc706e8c,528,2018-04-30 08:06:48,15,33,RUB,1495.81
866,866,866,C_ID_56fb263b38,252,5906,M_ID_7151521925,678,2018-04-27 19:34:10,15,37,USD,140348.53
867,867,867,C_ID_56fb263b38,248,3262,M_ID_763569f99e,686,2018-03-19 10:36:09,15,16,USD,819813.34
868,868,868,C_ID_56fb263b38,248,3587,M_ID_7ea292232b,908,2018-04-24 10:11:37,15,41,GBP,276954.71
869,869,869,C_ID_56fb263b38,158,3089,M_ID_e6fba2e9ae,463,2018-04-10 15:43:58,15,27,CHF,593217.67
870,870,870,C_ID_56fb263b38,158,3123,M_ID_e68fb6acf1,376,2018-04-14 18:14:40,15,16,NOK,52939.46
871,871,871,C_ID_56fb263b38,158,5611,M_ID_b8a92ea325,340,2018-04-11 18:09:54,15,16,NOK,4952.15
872,872,872,C_ID_56fb263b38,138,3093,M_ID_8effdc0bdf,314,2018-04-01 10:30:07,15,34,GBP,519267.54
873,873,873,C_ID_56fb263b38,138,3796,M_ID_45c4af539c,600,2018-04-06 12:04:42,15,37,PLN,34294.65
874,874,874,C_ID_56fb263b38,187,3501,M_ID_301d069133,694,2018-03-27 10:02:42,15,16,SEK,17931.37
875,875,875,C_ID_56fb263b38,248,7631,M_ID_215280c675,646,2018-04-27 15:46:48,15,16,DKK,28616.71
876,876,876,C_ID_56fb263b38,158,5571,M_ID_25e778d454,606,2018-04-19 15:40:25,15,16,DKK,26287.44
877,877,877,C_ID_56fb263b38,248,3150,M_ID_46c0f26767,673,2018-03-09 14:23:22,15,16,AUD,621561.13
878,878,878,C_ID_56fb263b38,187,3206,M_ID_0f8b34cc80,191,2018-03-27 10:11:05,15,34,CHF,244718.3
879,879,879,C_ID_72ad8bad5a,17,5738,M_ID_9afc6ba819,957,2018-03-20 05:42:10,22,21,EUR,235752.19
880,880,880,C_ID_72ad8bad5a,101,3761,M_ID_8a92253077,983,2018-04-22 15:39:07,4,37,USD,216673.48
881,881,881,C_ID_72ad8bad5a,101,3545,M_ID_c3b454e5ee,955,2018-04-22 11:42:28,4,33,AUD,162679.76
882,882,882,C_ID_72ad8bad5a,17,5744,M_ID_f3c9045e9d,186,2018-04-20 21:02:01,22,19,SEK,4513.29
883,883,883,C_ID_72ad8bad5a,291,6533,M_ID_9139332ccc,528,2018-04-21 21:20:21,9,29,NOK,12876.95
884,884,884,C_ID_72ad8bad5a,17,3807,M_ID_13f1d310ca,224,2018-03-20 16:57:32,22,19,EUR,58757.85
885,885,885,C_ID_72ad8bad5a,17,5787,M_ID_d28ecbaaa7,238,2018-03-19 09:17:14,22,16,CHF,52819.87
886,886,886,C_ID_72ad8bad5a,17,3033,M_ID_d39b83a20f,316,2018-03-20 10:49:14,22,37,EUR,449410.88
887,887,887,C_ID_72ad8bad5a,101,3528,M_ID_3b0912cdbc,590,2018-04-28 06:52:03,4,19,DKK,20800.28
888,888,888,C_ID_72ad8bad5a,69,3706,M_ID_cd2c0b07e9,615,2018-04-26 18:35:56,9,17,SEK,15890.19
889,889,889,C_ID_72ad8bad5a,17,3804,M_ID_fd4de93809,168,2018-04-17 23:28:30,22,19,CAD,29380.39
890,890,890,C_ID_89b91daa95,158,3691,M_ID_4283db2a93,283,2018-03-14 11:58:33,15,22,EUR,74234.25
891,891,891,C_ID_89b91daa95,248,3353,M_ID_6a529a7a6b,409,2018-03-24 15:25:44,15,37,NZD,67719.75
892,892,892,C_ID_89b91daa95,158,3287,M_ID_60d48ee73c,993,2018-04-13 16:23:05,15,27,RUB,16240.66
893,893,893,C_ID_89b91daa95,143,4225,M_ID_889cc3b102,767,2018-04-29 11:04:55,5,37,SEK,13355.29
894,894,894,C_ID_89b91daa95,158,5851,M_ID_6e16b79cc8,601,2018-04-11 13:00:11,15,29,SEK,14583.26
895,895,895,C_ID_89b91daa95,143,8050,M_ID_3522ca0825,948,2018-04-30 16:15:35,5,7,CHF,76948.84
896,896,896,C_ID_89b91daa95,158,3586,M_ID_81106b030e,262,2018-03-13 12:20:23,15,37,PLN,14975.33
897,897,897,C_ID_89b91daa95,158,3195,M_ID_543c0aa2cd,372,2018-04-04 16:21:15,15,41,RUB,6084.11
898,898,898,C_ID_89b91daa95,158,5817,M_ID_7654357b11,731,2018-03-17 13:52:51,15,33,AUD,116942.79
899,899,899,C_ID_89b91daa95,158,3524,M_ID_a21de67b81,586,2018-03-07 18:55:27,15,34,EUR,153714.73
900,900,900,C_ID_89b91daa95,69,3511,M_ID_c29e84056c,474,2018-04-23 11:14:42,9,20,AUD,
901,901,901,C_ID_89b91daa95,158,3257,M_ID_7e17b008fe,564,2018-04-13 21:01:06,15,33,SEK,79008.14
902,902,902,C_ID_89b91daa95,248,5860,M_ID_5a3200adee,333,2018-03-15 22:42:00,15,37,NZD,49416.62
903,903,903,C_ID_89b91daa95,248,3982,M_ID_efb7728bdd,423,2018-03-08 19:11:36,15,37,PLN,24177.73
904,904,904,C_ID_89b91daa95,69,5783,M_ID_4f1df50bb8,854,2018-04-20 23:14:56,9,37,DKK,28274.89
905,905,905,C_ID_89b91daa95,69,7513,M_ID_f72c74a96d,132,2018-04-23 09:24:19,9,27,RUB,489.95
906,906,906,C_ID_89b91daa95,69,3429,M_ID_f38b440042,944,2018-04-20 09:18:57,9,15,SEK,25557.32
907,907,907,C_ID_89b91daa95,118,3046,M_ID_7d39a639c1,712,2018-03-29 16:48:26,15,33,NZD,609988.23
908,908,908,C_ID_89b91daa95,231,3587,M_ID_a11c244aa6,175,2018-03-21 18:15:04,9,29,PLN,10002.61
909,909,909,C_ID_89b91daa95,236,3425,M_ID_0b17ce0233,703,2018-03-29 11:34:32,15,29,GBP,224681.56
910,910,910,C_ID_89b91daa95,69,5651,M_ID_4f6a43bec3,714,2018-04-20 09:16:55,9,27,NZD,63279.48
911,911,911,C_ID_89b91daa95,143,3379,M_ID_c4938ace6a,936,2018-04-28 16:49:58,5,25,AUD,167068.75
912,912,912,C_ID_89b91daa95,236,3839,M_ID_c05fb7365d,112,2018-03-29 15:34:12,15,16,CAD,19586.93
913,913,913,C_ID_89b91daa95,-1,3998,M_ID_1afc6b6006,524,2018-03-02 15:04:51,-1,27,SEK,13538.96
914,914,914,C_ID_89b91daa95,69,3625,M_ID_36167f939f,325,2018-04-23 12:15:47,9,27,NZD,51355.41
915,915,915,C_ID_89b91daa95,-1,5910,M_ID_db51865808,988,2018-03-20 06:11:04,-1,4,AUD,158056.74
916,916,916,C_ID_89b91daa95,143,3892,M_ID_e43e1173d4,399,2018-04-30 20:21:15,5,37,AUD,67967.78
917,917,917,C_ID_89b91daa95,143,3244,M_ID_68c75b8804,482,2018-04-28 19:40:32,5,37,PLN,149369.1
918,918,918,C_ID_89b91daa95,69,5813,M_ID_da01980131,443,2018-04-20 23:42:49,9,33,NOK,14905.45
919,919,919,C_ID_89b91daa95,158,5797,M_ID_506273161a,672,2018-03-14 15:15:48,15,37,AUD,107504.18
920,920,920,C_ID_89b91daa95,296,3910,M_ID_3f7021cbb6,803,2018-03-04 15:40:22,15,16,CHF,189762.33
921,921,921,C_ID_89b91daa95,158,8699,M_ID_68a095c863,680,2018-03-14 16:37:19,15,39,NOK,16583.95
922,922,922,C_ID_89b91daa95,158,4814,M_ID_866b464623,543,2018-04-11 15:20:21,15,27,EUR,178973.08
923,923,923,C_ID_89b91daa95,158,7802,M_ID_639f6e47dd,891,2018-04-03 12:26:55,15,37,EUR,128037.83
924,924,924,C_ID_89b91daa95,158,3654,M_ID_875ccd0ee4,974,2018-03-17 10:32:07,15,34,NOK,25293.68
925,925,925,C_ID_89b91daa95,69,3247,M_ID_cd2c0b07e9,788,2018-04-23 12:52:13,9,17,PLN,244196.79
926,926,926,C_ID_89b91daa95,69,3540,M_ID_7da808021c,303,2018-04-23 17:40:57,9,37,NZD,47879.04
927,927,927,C_ID_89b91daa95,158,3542,M_ID_f92c0bfe89,507,2018-04-10 09:46:22,15,15,CAD,88665.83
928,928,928,C_ID_89b91daa95,231,5891,M_ID_3a59b50249,243,2018-04-22 11:55:14,9,37,USD,50301.91
929,929,929,C_ID_89b91daa95,143,3360,M_ID_72609c723e,190,2018-04-29 18:04:02,5,37,NZD,31459.05
930,930,930,C_ID_89b91daa95,248,8021,M_ID_4becb2a660,560,2018-03-24 09:15:08,15,33,USD,42397.43
931,931,931,C_ID_38bd7c7f78,138,3147,M_ID_78b1dede15,975,2018-03-24 05:39:46,15,33,USD,1165186.59
932,932,932,C_ID_38bd7c7f78,69,3942,M_ID_cd2c0b07e9,252,2018-03-27 08:49:59,9,17,GBP,76864.08
933,933,933,C_ID_38bd7c7f78,158,3188,M_ID_deb43ff012,689,2018-03-21 14:07:39,15,37,NOK,97008.75
934,934,934,C_ID_38bd7c7f78,223,3356,M_ID_10f1ff6019,412,2018-04-25 14:43:57,21,29,NOK,11210.87
935,935,935,C_ID_38bd7c7f78,158,3155,M_ID_dd33c2b513,249,2018-03-23 08:20:15,15,19,RUB,4072.43
936,936,936,C_ID_38bd7c7f78,158,3013,M_ID_1dbb176957,141,2018-03-22 11:48:34,15,39,DKK,26951.0
937,937,937,C_ID_38bd7c7f78,158,3987,M_ID_34916e395c,997,2018-03-21 20:52:25,15,37,CHF,235607.78
938,938,938,C_ID_38bd7c7f78,69,3903,M_ID_8092c3daa9,811,2018-03-22 15:33:00,9,37,NZD,128151.5
939,939,939,C_ID_38bd7c7f78,158,3398,M_ID_e530dbedff,767,2018-03-21 10:02:31,15,12,DKK,28333.6
940,940,940,C_ID_38bd7c7f78,160,3996,M_ID_6a5ab8c82e,554,2018-03-04 16:36:16,21,36,NOK,14386.75
941,941,941,C_ID_38bd7c7f78,158,3844,M_ID_1e2dbf9c91,745,2018-03-27 09:54:22,15,37,EUR,195422.31
942,942,942,C_ID_38bd7c7f78,223,5697,M_ID_5656fdf6d8,871,2018-04-24 12:38:26,21,37,NOK,12686.25
943,943,943,C_ID_38bd7c7f78,234,3602,M_ID_d02228df83,163,2018-04-28 21:53:44,21,37,USD,35928.56
944,944,944,C_ID_38bd7c7f78,138,3046,M_ID_f5cf12e380,320,2018-03-26 09:09:20,15,37,SEK,44827.31
945,945,945,C_ID_38bd7c7f78,223,3549,M_ID_08b7a2754c,370,2018-04-30 10:16:27,21,37,PLN,21148.37
946,946,946,C_ID_38bd7c7f78,138,3879,M_ID_aed6aa1ccd,800,2018-03-23 15:57:44,15,37,PLN,45726.2
947,947,947,C_ID_38bd7c7f78,158,3092,M_ID_7c35dde556,360,2018-03-22 13:49:56,15,39,DKK,68811.06
948,948,948,C_ID_38bd7c7f78,223,4900,M_ID_4364e1d0ab,768,2018-04-14 19:27:32,21,33,DKK,442156.61
949,949,949,C_ID_38bd7c7f78,229,5929,M_ID_1e41bd4801,503,2018-03-23 13:06:11,15,19,DKK,16653.71
950,950,950,C_ID_2e90fec40e,137,3082,M_ID_45892269a3,962,2018-01-31 23:53:27,19,37,EUR,1368143.25
951,951,951,C_ID_2e90fec40e,137,3369,M_ID_d795efcce7,773,2018-01-31 23:41:12,19,19,AUD,137974.51
952,952,952,C_ID_2e90fec40e,137,5945,M_ID_9eea110513,413,2017-12-01 10:59:37,19,37,EUR,101740.5
953,953,953,C_ID_2e90fec40e,143,8041,M_ID_a9d91682ad,476,2017-12-22 14:53:55,5,30,SEK,4224.35
954,954,954,C_ID_2e90fec40e,137,3812,M_ID_4eb3a3337b,538,2017-12-03 00:01:55,19,37,RUB,1622.92
955,955,955,C_ID_2e90fec40e,137,5778,M_ID_a605d0379d,122,2017-12-20 11:53:59,19,27,DKK,4039.27
956,956,956,C_ID_2e90fec40e,137,3861,M_ID_842f5abd15,450,2017-12-20 08:55:56,19,19,USD,99189.28
957,957,957,C_ID_3d5f4353dc,-1,3416,M_ID_f93778387c,549,2018-04-21 11:13:30,-1,27,CHF,135942.74
958,958,958,C_ID_3d5f4353dc,-1,3532,M_ID_9d3c49088b,554,2018-03-20 17:12:07,-1,34,AUD,94371.3
959,959,959,C_ID_3d5f4353dc,-1,5937,M_ID_6982b434df,429,2018-03-28 13:39:41,-1,36,USD,88804.6
960,960,960,C_ID_3d5f4353dc,69,11,M_ID_a6807b2866,176,2018-03-16 17:35:02,9,27,CHF,28029.22
961,961,961,C_ID_3d5f4353dc,333,7033,M_ID_115c83701c,319,2018-04-10 12:45:42,21,27,AUD,51032.49
962,962,962,C_ID_3d5f4353dc,-1,3231,M_ID_1fd5b4ab94,373,2018-03-25 10:44:14,-1,37,RUB,6100.47
963,963,963,C_ID_3d5f4353dc,57,3950,M_ID_7ee4a097ad,682,2018-04-21 13:26:51,5,37,DKK,24043.71
964,964,964,C_ID_3d5f4353dc,69,3862,M_ID_07a881eda8,735,2018-03-16 10:21:09,9,37,PLN,42010.94
965,965,965,C_ID_3d5f4353dc,57,5870,M_ID_74d91983cc,578,2018-03-25 14:13:56,5,36,SEK,14025.16
966,966,966,C_ID_3d5f4353dc,-1,3144,M_ID_6e66a7d399,182,2018-03-04 15:30:36,-1,27,PLN,56400.78
967,967,967,C_ID_3d5f4353dc,-1,5737,M_ID_c75d4bbe2d,996,2018-03-21 12:09:50,-1,29,SEK,24167.93
968,968,968,C_ID_3d5f4353dc,-1,4582,M_ID_35b0b80b94,715,2018-03-04 12:49:39,-1,27,CHF,916092.08
969,969,969,C_ID_3d5f4353dc,57,3806,M_ID_0b10d71585,965,2018-04-21 11:17:30,5,21,EUR,253130.92
970,970,970,C_ID_3d5f4353dc,-1,3085,M_ID_3cbc013b03,649,2018-04-01 13:56:42,-1,37,GBP,1073263.15
971,971,971,C_ID_3d5f4353dc,333,5951,M_ID_8a2ea01e64,404,2018-04-13 09:38:32,21,12,NZD,59952.89
972,972,972,C_ID_3d5f4353dc,-1,3442,M_ID_abeaaf94d8,150,2018-04-03 10:44:08,-1,41,CAD,27487.09
973,973,973,C_ID_3d5f4353dc,159,5886,M_ID_46df3dd591,166,2018-04-14 20:47:03,9,12,AUD,26556.09
974,974,974,C_ID_3d5f4353dc,69,3670,M_ID_d92a9746f1,925,2018-03-16 16:58:32,9,27,NZD,146165.4
975,975,975,C_ID_3d5f4353dc,-1,5732,M_ID_21d925d6e0,579,2018-03-11 04:01:17,-1,34,USD,160361.76
976,976,976,C_ID_3d5f4353dc,69,5789,M_ID_be022aff60,352,2018-03-17 10:05:45,9,27,SEK,8541.27
977,977,977,C_ID_3d5f4353dc,69,5834,M_ID_a93e469a35,205,2018-03-17 11:29:37,9,29,USD,42435.76
978,978,978,C_ID_3d5f4353dc,-1,5531,M_ID_e2616aec1b,867,2018-04-01 15:21:51,-1,36,NOK,27703.25
979,979,979,C_ID_3d5f4353dc,333,3231,M_ID_0f49f63645,546,2018-04-11 11:01:34,21,1,CAD,517701.71
980,980,980,C_ID_3d5f4353dc,-1,7538,M_ID_34e2673a65,738,2018-03-28 13:01:58,-1,41,CHF,127389.1
981,981,981,C_ID_3d5f4353dc,160,3942,M_ID_f2045dd267,800,2018-04-10 12:19:25,21,7,PLN,45726.2
982,982,982,C_ID_3d5f4353dc,87,3970,M_ID_46d0be5890,185,2018-03-08 16:13:10,11,18,AUD,31513.88
983,983,983,C_ID_3d5f4353dc,-1,5795,M_ID_e160606bef,503,2018-03-25 12:28:26,-1,16,CHF,111631.92
984,984,984,C_ID_3d5f4353dc,-1,3154,M_ID_dd9ad0be8b,397,2018-03-04 13:49:49,-1,37,PLN,123028.08
985,985,985,C_ID_7216e15837,69,3762,M_ID_906e8ca617,940,2018-03-31 11:36:09,9,34,CAD,164390.3
986,986,986,C_ID_7216e15837,69,3968,M_ID_1334b28d27,681,2018-03-30 00:24:14,9,37,RUB,2054.3
987,987,987,C_ID_7216e15837,69,3738,M_ID_468cd5254f,396,2018-03-21 14:48:03,9,34,RUB,1194.57
988,988,988,C_ID_7216e15837,69,3114,M_ID_066231640d,502,2018-03-23 09:16:52,9,4,RUB,8210.28
989,989,989,C_ID_7216e15837,69,3969,M_ID_ce668c534c,195,2018-03-03 11:51:10,9,37,DKK,6874.67
990,990,990,C_ID_7216e15837,19,3233,M_ID_98995b54fb,536,2018-02-25 13:13:34,9,7,PLN,166103.4
991,991,991,C_ID_7216e15837,69,8241,M_ID_f711a18475,583,2018-03-18 10:11:34,9,34,EUR,89761.97
992,992,992,C_ID_7216e15837,69,3144,M_ID_1f4773aa76,904,2018-03-10 21:54:42,9,33,CHF,1158247.89
993,993,993,C_ID_7216e15837,116,5785,M_ID_90f2d76f7c,994,2018-03-09 17:51:09,9,19,SEK,24119.4
994,994,994,C_ID_7216e15837,69,5852,M_ID_730e2a5ade,647,2018-03-17 18:34:18,9,37,PLN,34730.04
995,995,995,C_ID_7216e15837,69,3685,M_ID_1d8085cf5d,385,2018-02-18 19:17:21,9,37,NZD,60836.41
996,996,996,C_ID_7216e15837,69,3370,M_ID_a145f250e6,352,2018-02-25 03:43:56,9,34,NZD,68439.07
997,997,997,C_ID_7216e15837,283,5927,M_ID_1a69afa9e5,647,2018-03-10 22:12:35,9,33,SEK,15699.45
998,998,998,C_ID_7216e15837,69,3085,M_ID_af21634411,635,2018-03-09 23:48:00,9,37,EUR,903088.32
999,999,999,C_ID_7216e15837,244,3785,M_ID_b77a93d6ed,536,2018-03-19 15:55:20,2,36,SEK,13849.02
1000,1000,1000,C_ID_7216e15837,69,3565,M_ID_f63bdefdfd,593,2018-03-17 08:58:52,9,39,RUB,1788.84
1001,1001,1001,C_ID_7216e15837,69,3165,M_ID_f06037b896,199,2018-02-12 19:21:54,9,37,NOK,28018.49
1002,1002,1002,C_ID_7216e15837,69,5913,M_ID_338b03705f,546,2018-03-17 17:38:21,9,29,AUD,117271.63
1003,1003,1003,C_ID_7216e15837,69,3182,M_ID_6aa401a897,433,2018-02-18 00:52:26,9,37,CAD,410558.31
1004,1004,1004,C_ID_7216e15837,69,3034,M_ID_a82b68fcfa,695,2018-03-06 17:08:20,9,19,SEK,97359.32
1005,1005,1005,C_ID_7216e15837,244,3548,M_ID_7c5e93af2f,136,2018-03-23 15:14:09,2,34,EUR,35674.41
1006,1006,1006,C_ID_7216e15837,69,5881,M_ID_b02052d8e4,287,2018-02-15 09:01:22,9,34,SEK,6964.05
1007,1007,1007,C_ID_7216e15837,69,3413,M_ID_d1f1b5538f,371,2018-02-07 21:47:16,9,25,AUD,66220.63
1008,1008,1008,C_ID_fa6b2e9b04,69,3899,M_ID_50f575c681,871,2018-01-05 20:36:03,9,7,CHF,205831.87
1009,1009,1009,C_ID_fa6b2e9b04,333,3173,M_ID_6e97156824,528,2018-01-30 10:44:22,9,27,SEK,73965.07
1010,1010,1010,C_ID_fa6b2e9b04,69,3265,M_ID_cd2c0b07e9,313,2018-01-30 11:13:39,9,17,SEK,43846.72
1011,1011,1011,C_ID_fa6b2e9b04,333,3682,M_ID_cef80d7e39,652,2018-02-21 11:12:28,9,27,CHF,154078.51
1012,1012,1012,C_ID_fa6b2e9b04,19,3962,M_ID_54d3887e8a,969,2018-02-23 17:58:48,9,12,AUD,165064.6
1013,1013,1013,C_ID_fa6b2e9b04,333,3069,M_ID_72587b7d56,327,2018-01-30 11:05:56,9,27,GBP,540765.87
1014,1014,1014,C_ID_fa6b2e9b04,333,5691,M_ID_95baba4a21,422,2018-01-28 20:36:46,9,16,AUD,40318.51
1015,1015,1015,C_ID_fa6b2e9b04,-1,5533,M_ID_6464db3b45,756,2018-01-31 15:48:51,-1,35,AUD,158456.68
1016,1016,1016,C_ID_fa6b2e9b04,333,5933,M_ID_1a42f45e9f,596,2018-02-03 10:36:23,9,27,SEK,14461.93
1017,1017,1017,C_ID_fa6b2e9b04,-1,4012,M_ID_0d7f899297,325,2018-01-27 12:49:33,-1,34,DKK,14396.95
1018,1018,1018,C_ID_ed123e552e,160,3977,M_ID_fb90fa5681,600,2017-09-22 16:15:40,21,37,PLN,34294.65
1019,1019,1019,C_ID_ed123e552e,69,5840,M_ID_c2920ec4b9,192,2017-08-08 13:49:51,9,12,NZD,28492.46
1020,1020,1020,C_ID_ed123e552e,149,5888,M_ID_9f09013e74,583,2017-09-09 17:36:44,20,37,DKK,19302.41
1021,1021,1021,C_ID_ed123e552e,149,3968,M_ID_7cfb4ae4f0,797,2017-09-09 00:21:12,20,19,DKK,28098.0
1022,1022,1022,C_ID_ed123e552e,69,3549,M_ID_21605d9d75,478,2017-09-23 19:41:23,9,34,USD,105361.06
1023,1023,1023,C_ID_ed123e552e,160,5065,M_ID_d4a6ac64d6,685,2017-08-01 00:35:48,21,37,PLN,49196.67
1024,1024,1024,C_ID_ed123e552e,69,3783,M_ID_2ba584a184,393,2017-09-28 14:39:55,9,3,AUD,66945.7
1025,1025,1025,C_ID_ed123e552e,69,3570,M_ID_981fe24744,408,2017-09-10 19:14:08,9,1,GBP,124446.61
1026,1026,1026,C_ID_ed123e552e,57,1444,M_ID_65c7d25dcc,167,2017-09-09 18:55:29,5,19,CAD,16380.48
1027,1027,1027,C_ID_ed123e552e,160,3661,M_ID_e82ac2bd50,640,2017-08-25 18:23:03,21,10,EUR,167879.57
1028,1028,1028,C_ID_ed123e552e,69,5046,M_ID_9c2da8e037,985,2017-09-10 17:30:30,9,27,NOK,24022.34
1029,1029,1029,C_ID_ed123e552e,69,3391,M_ID_4e5b36c71d,281,2017-09-22 23:06:34,9,37,PLN,16829.48
1030,1030,1030,C_ID_ed123e552e,69,5571,M_ID_c9cc03462e,463,2017-09-12 14:35:54,9,33,USD,125571.72
1031,1031,1031,C_ID_ed123e552e,69,5837,M_ID_f63bdefdfd,842,2017-09-19 22:44:27,9,39,DKK,27877.59
1032,1032,1032,C_ID_ed123e552e,160,3834,M_ID_a9abcfada0,702,2017-08-12 16:26:24,21,37,PLN,40124.74
1033,1033,1033,C_ID_ed123e552e,160,5451,M_ID_1482860bf4,939,2017-08-19 14:32:42,21,37,AUD,201681.44
1034,1034,1034,C_ID_ed123e552e,69,5661,M_ID_2ef1f22c4e,966,2017-09-10 18:28:19,9,27,CAD,158654.13
1035,1035,1035,C_ID_ed123e552e,333,5937,M_ID_dbef39bbc7,555,2017-09-08 21:00:12,21,19,SEK,13467.07
1036,1036,1036,C_ID_ed123e552e,69,5310,M_ID_d4879c30a1,809,2017-09-26 16:11:24,9,19,GBP,231738.05
1037,1037,1037,C_ID_ed123e552e,160,8011,M_ID_2c32ea5498,683,2017-08-27 13:46:33,21,34,EUR,61537.21
1038,1038,1038,C_ID_ed123e552e,69,3979,M_ID_51ca8914f3,385,2017-08-08 13:23:26,9,12,PLN,22005.73
1039,1039,1039,C_ID_ed123e552e,160,3514,M_ID_ba2897e766,652,2017-08-12 14:38:35,21,25,CHF,154078.51
1040,1040,1040,C_ID_ed123e552e,69,3704,M_ID_a2536138d2,374,2017-09-10 17:05:52,9,37,USD,82437.32
1041,1041,1041,C_ID_ed123e552e,160,3410,M_ID_77a7c6e84b,666,2017-08-14 19:47:14,21,34,PLN,39887.66
1042,1042,1042,C_ID_ed123e552e,19,3030,M_ID_c9e4d27881,671,2017-09-09 21:24:53,9,19,RUB,10974.3
1043,1043,1043,C_ID_ed123e552e,160,3058,M_ID_124bc5f024,468,2017-08-12 19:28:18,21,25,NZD,400947.32
1044,1044,1044,C_ID_ed123e552e,160,5422,M_ID_806c3189c6,617,2017-09-08 19:07:11,21,19,EUR,204067.2
1045,1045,1045,C_ID_ed123e552e,213,3139,M_ID_01b7956c77,484,2017-09-13 20:37:27,9,3,PLN,149988.89
1046,1046,1046,C_ID_ed123e552e,149,5200,M_ID_46df3dd591,964,2017-09-09 01:32:40,20,12,DKK,293457.76
1047,1047,1047,C_ID_ed123e552e,69,3085,M_ID_86826ed1e5,767,2017-09-22 21:51:30,9,25,DKK,146605.79
1048,1048,1048,C_ID_ed123e552e,69,3999,M_ID_8e24779ad0,787,2017-09-10 19:31:51,9,39,NOK,20437.5
1049,1049,1049,C_ID_ed123e552e,69,5877,M_ID_820c7b73c8,586,2017-09-10 17:19:06,9,16,PLN,31455.65
1050,1050,1050,C_ID_ed123e552e,160,3772,M_ID_b7f7482156,464,2017-08-01 18:05:58,21,19,CHF,109650.96
1051,1051,1051,C_ID_ed123e552e,69,3780,M_ID_3623198dcd,349,2017-09-19 17:35:20,9,37,GBP,106450.65
1052,1052,1052,C_ID_ed123e552e,69,12,M_ID_823f128c0b,429,2017-09-23 16:25:23,9,27,USD,119228.4
1053,1053,1053,C_ID_ed123e552e,69,3044,M_ID_3b77049881,336,2017-08-22 18:23:37,9,34,DKK,64223.66
1054,1054,1054,C_ID_ed123e552e,69,3224,M_ID_5518af06f8,804,2017-08-09 08:27:34,9,34,GBP,1329589.48
1055,1055,1055,C_ID_ed123e552e,57,3930,M_ID_500e68c12a,798,2017-09-09 19:53:47,5,37,CAD,139556.87
1056,1056,1056,C_ID_ed123e552e,160,5065,M_ID_c8b264051b,736,2017-08-03 13:49:29,21,37,PLN,52859.49
1057,1057,1057,C_ID_ed123e552e,69,3865,M_ID_9122ebdd02,358,2017-09-23 17:34:48,9,27,USD,78910.59
1058,1058,1058,C_ID_ed123e552e,69,3402,M_ID_e031bc897f,224,2017-08-27 20:17:54,9,37,SEK,6064.45
1059,1059,1059,C_ID_ed123e552e,-1,3248,M_ID_291c045ffd,707,2017-09-07 13:08:06,-1,29,RUB,11563.09
1060,1060,1060,C_ID_ed123e552e,69,6011,M_ID_c615db3a66,135,2017-09-18 19:59:10,9,20,GBP,38670.75
1061,1061,1061,C_ID_ed123e552e,160,5766,M_ID_b53b603d67,856,2017-08-16 22:35:24,21,19,NZD,127028.9
1062,1062,1062,C_ID_ed123e552e,69,2791,M_ID_0bdd29c7cd,835,2017-09-13 18:48:18,9,39,SEK,20261.26
1063,1063,1063,C_ID_ed123e552e,160,5956,M_ID_2866c5358c,866,2017-08-26 20:52:30,21,37,RUB,2453.35
1064,1064,1064,C_ID_ed123e552e,69,5935,M_ID_53cb5fd03c,575,2017-09-11 17:06:51,9,19,SEK,13952.37
1065,1065,1065,C_ID_ed123e552e,69,3250,M_ID_6b718b517f,574,2017-09-25 19:50:46,9,39,NOK,80817.16
1066,1066,1066,C_ID_ed123e552e,69,7395,M_ID_3f3084da59,229,2017-08-21 21:51:53,9,16,NZD,33983.2
1067,1067,1067,C_ID_ed123e552e,160,5932,M_ID_5af8808656,942,2017-08-26 14:42:57,21,29,RUB,2668.66
1068,1068,1068,C_ID_ed123e552e,160,5942,M_ID_368f449bd9,962,2017-09-15 17:47:38,21,37,CAD,157997.18
1069,1069,1069,C_ID_ed123e552e,149,60,M_ID_12c8d1483f,469,2017-09-09 17:33:27,20,19,USD,129895.8
